checkpoint,cycle,depth,device,difficulty_regime,experiment,final_test_accuracy,final_test_loss,final_val_accuracy,final_val_loss,parameters,reused_from,revision,run_id,seed,sweep,tokens_seen,training_seconds,training_steps,variant,width
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-4/static_scale/seed-33/model.pt,C,4,cuda,mixed,C2,0.5033333333333333,2.0756886291503904,0.5333333333333333,1.8591832733154297,151403,nan,1,depth-mixed-depth4-static_scale-seed-33,33,depth,999048,29.58490449981764,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-4/static_scale/seed-44/model.pt,C,4,cuda,mixed,C2,0.9733333333333334,0.1314107346534729,0.98,0.0560705777009328,151403,nan,1,depth-mixed-depth4-static_scale-seed-44,44,depth,999048,27.39203349989839,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-4/static_scale/seed-55/model.pt,C,4,cuda,mixed,C2,0.7666666666666667,0.8236415990193685,0.7966666666666666,0.7131892522176106,151403,nan,1,depth-mixed-depth4-static_scale-seed-55,55,depth,999048,27.4541582998354,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-4/gated/seed-11/model.pt,C,4,cuda,mixed,C2,0.81,0.7786728541056315,0.89,0.3953048006693522,151659,nan,1,depth-mixed-depth4-gated-seed-11,11,depth,999048,28.49453889997676,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-4/gated/seed-22/model.pt,C,4,cuda,mixed,C2,0.64,1.588188730875651,0.64,1.383008041381836,151659,nan,1,depth-mixed-depth4-gated-seed-22,22,depth,999048,29.693188600009307,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-4/gated/seed-33/model.pt,C,4,cuda,mixed,C2,0.4866666666666667,2.127936147054037,0.5266666666666666,1.9048956044514973,151659,nan,1,depth-mixed-depth4-gated-seed-33,33,depth,999048,27.83689639996737,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-4/gated/seed-44/model.pt,C,4,cuda,mixed,C2,0.9566666666666668,0.1961063496271769,0.98,0.0651172387599945,151659,nan,1,depth-mixed-depth4-gated-seed-44,44,depth,999048,27.686246099881828,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-4/gated/seed-55/model.pt,C,4,cuda,mixed,C2,0.7866666666666666,0.7659671401977539,0.8033333333333333,0.6403706487019857,151659,nan,1,depth-mixed-depth4-gated-seed-55,55,depth,999048,27.1629521001596,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-4/sa_ff_gated/seed-11/model.pt,C,4,cuda,mixed,C2,0.76,0.913104248046875,0.86,0.5650026957194011,151919,nan,1,depth-mixed-depth4-sa_ff_gated-seed-11,11,depth,999048,30.12030449998565,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-4/sa_ff_gated/seed-22/model.pt,C,4,cuda,mixed,C2,0.62,1.5418195088704427,0.6533333333333333,1.3998138936360678,151919,nan,1,depth-mixed-depth4-sa_ff_gated-seed-22,22,depth,999048,30.64546740008518,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-4/sa_ff_gated/seed-33/model.pt,C,4,cuda,mixed,C2,0.48,2.05108154296875,0.5033333333333333,1.8662892659505208,151919,nan,1,depth-mixed-depth4-sa_ff_gated-seed-33,33,depth,999048,30.286575200036168,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-4/sa_ff_gated/seed-44/model.pt,C,4,cuda,mixed,C2,0.95,0.1963950030008951,0.9833333333333332,0.0538843921820322,151919,nan,1,depth-mixed-depth4-sa_ff_gated-seed-44,44,depth,999048,30.16482560010627,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-4/sa_ff_gated/seed-55/model.pt,C,4,cuda,mixed,C2,0.7833333333333333,0.8309301058451335,0.78,0.7310204696655274,151919,nan,1,depth-mixed-depth4-sa_ff_gated-seed-55,55,depth,999048,31.220115600153804,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/baseline/seed-11/model.pt,C,8,cuda,mixed,C2,0.9133333333333332,0.2765767574310303,0.9566666666666668,0.1264915521939595,285287,nan,1,depth-mixed-depth8-baseline-seed-11,11,depth,999048,45.85523759992793,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/baseline/seed-22/model.pt,C,8,cuda,mixed,C2,0.8633333333333333,0.5829795900980631,0.92,0.3137659358978271,285287,nan,1,depth-mixed-depth8-baseline-seed-22,22,depth,999048,46.7289992000442,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/baseline/seed-33/model.pt,C,8,cuda,mixed,C2,0.8466666666666667,0.5405941645304362,0.8966666666666666,0.3266631317138672,285287,nan,1,depth-mixed-depth8-baseline-seed-33,33,depth,999048,46.75880010006949,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/baseline/seed-44/model.pt,C,8,cuda,mixed,C2,0.74,1.1156003824869791,0.76,0.928577667872111,285287,nan,1,depth-mixed-depth8-baseline-seed-44,44,depth,999048,44.99960280000232,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/baseline/seed-55/model.pt,C,8,cuda,mixed,C2,0.8766666666666667,0.4565388488769531,0.8866666666666667,0.3596356678009033,285287,nan,1,depth-mixed-depth8-baseline-seed-55,55,depth,999048,45.090714999940246,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/static_scale/seed-11/model.pt,C,8,cuda,mixed,C2,0.9233333333333332,0.3112812900543213,0.97,0.1059648732344309,285295,nan,1,depth-mixed-depth8-static_scale-seed-11,11,depth,999048,45.36343349982053,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/static_scale/seed-22/model.pt,C,8,cuda,mixed,C2,0.88,0.5122468694051107,0.9066666666666666,0.3001048437754313,285295,nan,1,depth-mixed-depth8-static_scale-seed-22,22,depth,999048,47.06632290012203,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/static_scale/seed-33/model.pt,C,8,cuda,mixed,C2,0.85,0.5353067906697592,0.9133333333333332,0.299116039276123,285295,nan,1,depth-mixed-depth8-static_scale-seed-33,33,depth,999048,49.293887299951166,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/static_scale/seed-44/model.pt,C,8,cuda,mixed,C2,0.69,1.1095793914794922,0.7966666666666666,0.7550447845458984,285295,nan,1,depth-mixed-depth8-static_scale-seed-44,44,depth,999048,48.316218100022525,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/static_scale/seed-55/model.pt,C,8,cuda,mixed,C2,0.86,0.5537903467814128,0.9166666666666666,0.2677457873026529,285295,nan,1,depth-mixed-depth8-static_scale-seed-55,55,depth,999048,49.339480799855664,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/gated/seed-11/model.pt,C,8,cuda,mixed,C2,0.9133333333333332,0.2847246487935384,0.9633333333333334,0.1633870514233907,285807,nan,1,depth-mixed-depth8-gated-seed-11,11,depth,999048,49.6317785999272,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/gated/seed-22/model.pt,C,8,cuda,mixed,C2,0.8266666666666667,0.7175654856363932,0.92,0.3354066340128581,285807,nan,1,depth-mixed-depth8-gated-seed-22,22,depth,999048,48.15554960002192,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/gated/seed-33/model.pt,C,8,cuda,mixed,C2,0.84,0.5528136126200358,0.9233333333333332,0.255604616800944,285807,nan,1,depth-mixed-depth8-gated-seed-33,33,depth,999048,47.33122050017119,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/gated/seed-44/model.pt,C,8,cuda,mixed,C2,0.69,1.2285507456461588,0.7666666666666667,0.9309662373860678,285807,nan,1,depth-mixed-depth8-gated-seed-44,44,depth,999048,47.39199999999255,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/gated/seed-55/model.pt,C,8,cuda,mixed,C2,0.8066666666666666,0.6983965301513672,0.89,0.4114129892985026,285807,nan,1,depth-mixed-depth8-gated-seed-55,55,depth,999048,47.59862259984948,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/sa_ff_gated/seed-11/model.pt,C,8,cuda,mixed,C2,0.8966666666666666,0.3078930377960205,0.9533333333333334,0.1839064900080363,286327,nan,1,depth-mixed-depth8-sa_ff_gated-seed-11,11,depth,999048,52.46352029987611,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/sa_ff_gated/seed-22/model.pt,C,8,cuda,mixed,C2,0.8333333333333334,0.6157600911458333,0.88,0.3980195172627767,286327,nan,1,depth-mixed-depth8-sa_ff_gated-seed-22,22,depth,999048,52.87622190010734,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/sa_ff_gated/seed-33/model.pt,C,8,cuda,mixed,C2,0.8666666666666667,0.5021391105651856,0.9233333333333332,0.2587566375732422,286327,nan,1,depth-mixed-depth8-sa_ff_gated-seed-33,33,depth,999048,52.39246770017781,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/sa_ff_gated/seed-44/model.pt,C,8,cuda,mixed,C2,0.7166666666666667,1.1120430501302083,0.7966666666666666,0.7003742663065592,286327,nan,1,depth-mixed-depth8-sa_ff_gated-seed-44,44,depth,999048,52.15319330012426,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-8/sa_ff_gated/seed-55/model.pt,C,8,cuda,mixed,C2,0.8366666666666667,0.5728571001688639,0.9,0.3497055164972941,286327,nan,1,depth-mixed-depth8-sa_ff_gated-seed-55,55,depth,999048,52.15415359986946,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/baseline/seed-11/model.pt,C,12,cuda,mixed,C2,0.93,0.2340969244639078,0.9666666666666668,0.1498436462879181,419175,nan,1,depth-mixed-depth12-baseline-seed-11,11,depth,999048,68.30045199999586,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/baseline/seed-22/model.pt,C,12,cuda,mixed,C2,0.69,1.380899887084961,0.7233333333333334,1.1461818567911783,419175,nan,1,depth-mixed-depth12-baseline-seed-22,22,depth,999048,68.60896719992161,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/baseline/seed-33/model.pt,C,12,cuda,mixed,C2,0.78,0.961905008951823,0.8533333333333334,0.611072031656901,419175,nan,1,depth-mixed-depth12-baseline-seed-33,33,depth,999048,69.29112630011514,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/baseline/seed-44/model.pt,C,12,cuda,mixed,C2,0.96,0.1449167569478353,0.98,0.0729153951009114,419175,nan,1,depth-mixed-depth12-baseline-seed-44,44,depth,999048,70.16077729989775,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/baseline/seed-55/model.pt,C,12,cuda,mixed,C2,0.78,0.7775750223795573,0.84,0.5465184338887532,419175,nan,1,depth-mixed-depth12-baseline-seed-55,55,depth,999048,71.2924556999933,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/static_scale/seed-11/model.pt,C,12,cuda,mixed,C2,0.92,0.2729573535919189,0.9666666666666668,0.1539673805236816,419187,nan,1,depth-mixed-depth12-static_scale-seed-11,11,depth,999048,71.47486110008322,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/static_scale/seed-22/model.pt,C,12,cuda,mixed,C2,0.7266666666666667,1.065939343770345,0.8,0.7853920046488444,419187,nan,1,depth-mixed-depth12-static_scale-seed-22,22,depth,999048,69.53718129987828,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/static_scale/seed-33/model.pt,C,12,cuda,mixed,C2,0.7666666666666667,1.0437816111246745,0.8566666666666667,0.6335287094116211,419187,nan,1,depth-mixed-depth12-static_scale-seed-33,33,depth,999048,69.60880489996634,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/static_scale/seed-44/model.pt,C,12,cuda,mixed,C2,0.97,0.1220967284838358,0.98,0.0690464633703231,419187,nan,1,depth-mixed-depth12-static_scale-seed-44,44,depth,999048,67.89045589999296,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/static_scale/seed-55/model.pt,C,12,cuda,mixed,C2,0.8033333333333333,0.7948939895629883,0.8433333333333334,0.6505433400472005,419187,nan,1,depth-mixed-depth12-static_scale-seed-55,55,depth,999048,66.11622129986063,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/gated/seed-11/model.pt,C,12,cuda,mixed,C2,0.9366666666666666,0.202511297861735,0.98,0.0964050682385762,419955,nan,1,depth-mixed-depth12-gated-seed-11,11,depth,999048,68.92495679995045,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/gated/seed-22/model.pt,C,12,cuda,mixed,C2,0.75,1.0520311737060546,0.75,0.8573078854878744,419955,nan,1,depth-mixed-depth12-gated-seed-22,22,depth,999048,68.71940109995194,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/gated/seed-33/model.pt,C,12,cuda,mixed,C2,0.78,0.8989309120178223,0.8533333333333334,0.5395481999715169,419955,nan,1,depth-mixed-depth12-gated-seed-33,33,depth,999048,68.79646510002203,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/gated/seed-44/model.pt,C,12,cuda,mixed,C2,0.97,0.124751337369283,0.9833333333333332,0.0484706404805183,419955,nan,1,depth-mixed-depth12-gated-seed-44,44,depth,999048,68.84120639995672,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/gated/seed-55/model.pt,C,12,cuda,mixed,C2,0.7966666666666666,0.8241549936930338,0.83,0.6392848714192708,419955,nan,1,depth-mixed-depth12-gated-seed-55,55,depth,999048,68.63443910004571,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/sa_ff_gated/seed-11/model.pt,C,12,cuda,mixed,C2,0.9233333333333332,0.2531127134958903,0.9666666666666668,0.1180156087875366,420735,nan,1,depth-mixed-depth12-sa_ff_gated-seed-11,11,depth,999048,72.24868960003369,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/sa_ff_gated/seed-22/model.pt,C,12,cuda,mixed,C2,0.7066666666666667,1.2488118489583333,0.73,0.9832950846354168,420735,nan,1,depth-mixed-depth12-sa_ff_gated-seed-22,22,depth,999048,72.26127889985219,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/sa_ff_gated/seed-33/model.pt,C,12,cuda,mixed,C2,0.7933333333333333,1.057949104309082,0.8166666666666667,0.7921890258789063,420735,nan,1,depth-mixed-depth12-sa_ff_gated-seed-33,33,depth,999048,72.3916763998568,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/sa_ff_gated/seed-44/model.pt,C,12,cuda,mixed,C2,0.9666666666666668,0.0958224701881408,0.98,0.079743878742059,420735,nan,1,depth-mixed-depth12-sa_ff_gated-seed-44,44,depth,999048,72.88320769998245,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/depth/mixed/depth-12/sa_ff_gated/seed-55/model.pt,C,12,cuda,mixed,C2,0.81,0.7798518625895182,0.8166666666666667,0.6053930219014486,420735,nan,1,depth-mixed-depth12-sa_ff_gated-seed-55,55,depth,999048,72.50915249995887,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/baseline/seed-11/model.pt,C,16,cuda,mixed,C2,0.8033333333333333,0.7131503423055013,0.86,0.5589260737101237,553063,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-baseline-seed-11,11,depth,999048,125.04125430015849,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/baseline/seed-22/model.pt,C,16,cuda,mixed,C2,0.8166666666666667,0.7987326431274414,0.8166666666666667,0.6861808395385742,553063,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-baseline-seed-22,22,depth,999048,170.41115850000642,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/baseline/seed-33/model.pt,C,16,cuda,mixed,C2,0.91,0.3508386294047038,0.9333333333333332,0.246823574701945,553063,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-baseline-seed-33,33,depth,999048,187.91592409997247,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/baseline/seed-44/model.pt,C,16,cuda,mixed,C2,0.76,0.979539082845052,0.8033333333333333,0.7162366612752279,553063,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-baseline-seed-44,44,depth,999048,87.16936310008168,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/baseline/seed-55/model.pt,C,16,cuda,mixed,C2,0.8533333333333334,0.585265375773112,0.8766666666666667,0.3791519546508789,553063,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-baseline-seed-55,55,depth,999048,87.49731000000611,456,baseline,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/static_scale/seed-11/model.pt,C,16,cuda,mixed,C2,0.8333333333333334,0.6763398551940918,0.86,0.5653854688008626,553079,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-static_scale-seed-11,11,depth,999048,91.41823279997334,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/static_scale/seed-22/model.pt,C,16,cuda,mixed,C2,0.7733333333333333,0.9226100794474285,0.79,0.7291838200887044,553079,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-static_scale-seed-22,22,depth,999048,96.2949999999255,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/static_scale/seed-33/model.pt,C,16,cuda,mixed,C2,0.91,0.2607485103607178,0.9466666666666668,0.1645347678661346,553079,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-static_scale-seed-33,33,depth,999048,94.59000289998949,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/static_scale/seed-44/model.pt,C,16,cuda,mixed,C2,0.7766666666666666,0.988841183980306,0.8366666666666667,0.6540537325541178,553079,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-static_scale-seed-44,44,depth,999048,123.37107279989868,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/static_scale/seed-55/model.pt,C,16,cuda,mixed,C2,0.8866666666666667,0.4421696599324544,0.91,0.3327790149052937,553079,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-static_scale-seed-55,55,depth,999048,100.61918760021216,456,static_scale,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/gated/seed-11/model.pt,C,16,cuda,mixed,C2,0.75,0.976710605621338,0.81,0.7420606040954589,554103,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-gated-seed-11,11,depth,999048,123.61557619995438,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/gated/seed-22/model.pt,C,16,cuda,mixed,C2,0.7266666666666667,1.075739059448242,0.8133333333333334,0.7546832211812338,554103,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-gated-seed-22,22,depth,999048,149.30399219994433,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/gated/seed-33/model.pt,C,16,cuda,mixed,C2,0.88,0.4391091092427571,0.94,0.2060519870122273,554103,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-gated-seed-33,33,depth,999048,156.08834760007448,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/gated/seed-44/model.pt,C,16,cuda,mixed,C2,0.7466666666666667,0.9996908887227376,0.8433333333333334,0.627649122873942,554103,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-gated-seed-44,44,depth,999048,193.46263210009784,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/gated/seed-55/model.pt,C,16,cuda,mixed,C2,0.89,0.4751444943745931,0.9166666666666666,0.3371746730804443,554103,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-gated-seed-55,55,depth,999048,140.8386725001037,456,gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/sa_ff_gated/seed-11/model.pt,C,16,cuda,mixed,C2,0.7233333333333334,1.1741832605997722,0.79,0.8869659296671549,555143,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-sa_ff_gated-seed-11,11,depth,999048,119.38112789997832,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/sa_ff_gated/seed-22/model.pt,C,16,cuda,mixed,C2,0.77,0.9707467842102052,0.8166666666666667,0.7161735280354817,555143,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-sa_ff_gated-seed-22,22,depth,999048,118.95700749987736,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/sa_ff_gated/seed-33/model.pt,C,16,cuda,mixed,C2,0.9033333333333332,0.4200025622049967,0.9433333333333334,0.1717742745081583,555143,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-sa_ff_gated-seed-33,33,depth,999048,94.96297120000236,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/sa_ff_gated/seed-44/model.pt,C,16,cuda,mixed,C2,0.7666666666666667,0.9281643676757813,0.8033333333333333,0.7456814448038737,555143,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-sa_ff_gated-seed-44,44,depth,999048,93.58218899997884,456,sa_ff_gated,64
artifacts/cycle_c/c2_difficulty_depth/runs/difficulty/mixed/depth-16/sa_ff_gated/seed-55/model.pt,C,16,cuda,mixed,C2,0.84,0.6114123407999674,0.8933333333333333,0.3901947625478109,555143,shared:difficulty-mixed-depth16,1,depth-mixed-depth16-sa_ff_gated-seed-55,55,depth,999048,93.2056217000354,456,sa_ff_gated,64
