ci95_high,ci95_low,layer,mean,median,metric,model_variant,seed_n,std,task_family
7.825107574462891,5.78925085067749,3,6.6996750831604,6.62727254052316,candidate_update_norm,gated,5,1.3106382237105916,maximum
7.762188911437988,5.591156959533691,3,6.5812177658081055,6.447616386798121,effective_displacement,gated,5,1.3555121212189674,maximum
7.762188911437988,5.663920879364014,3,6.5812177658081055,6.447616370454911,effective_update_norm,gated,5,1.3555121274912352,maximum
0.5846606492996216,0.43079304695129395,3,0.5084109902381897,0.5321215877727586,relative_update_norm,gated,5,0.10024366915412171,maximum
0.932961106300354,0.8849343061447144,3,0.9103376269340515,0.9092434416011889,representation_direction_cosine,gated,5,0.030064747850296145,maximum
13.982186317443848,12.677694320678711,3,13.289935111999512,13.052379421311981,residual_norm,gated,5,0.8230862504653208,maximum
2.740239143371582,2.5404129028320312,0,2.654294490814209,2.668108726476694,attention_entropy,gated,5,0.12778370168982375,minimum
0.22969835996627808,0.14536930620670319,0,0.18473362922668457,0.1671758430928404,attention_evidence_mass,gated,5,0.05325754010492475,minimum
-0.2437821328639984,-0.3013688623905182,0,-0.2728169560432434,-0.2755419117510319,candidate_cosine,gated,5,0.03486409897008194,minimum
0.29785892367362976,0.267387717962265,0,0.2826233208179474,0.2888954787502461,candidate_dominance,gated,5,0.020159116298519845,minimum
0.9166821241378784,0.8818097114562988,0,0.8981502652168274,0.8952876564064717,candidate_novelty,gated,5,0.02268249824199099,minimum
4.742491245269775,4.1985297203063965,0,4.470510959625244,4.627676725387573,candidate_update_norm,gated,5,0.3547152109853504,minimum
4.628150463104248,4.112090110778809,0,4.377551078796387,4.548869392348498,effective_displacement,gated,5,0.34686206893762184,minimum
4.643012046813965,4.112090110778809,0,4.377551078796387,4.548869385370394,effective_update_norm,gated,5,0.3468620676625778,minimum
0.43623894453048706,0.3791532814502716,0,0.4078497886657715,0.42436424784544036,relative_update_norm,gated,5,0.039043638066527324,minimum
0.9212045669555664,0.8965979814529419,0,0.9088624715805054,0.9021348496762718,representation_direction_cosine,gated,5,0.01619931468845453,minimum
11.320523262023926,10.95006275177002,0,11.142724990844727,11.102217564385057,residual_norm,gated,5,0.2338652122069945,minimum
2.7755589485168457,2.4539434909820557,1,2.5928902626037598,2.620257274929063,attention_entropy,gated,5,0.1943744924290493,minimum
0.267726868391037,0.16330093145370483,1,0.2135767936706543,0.19600197119694768,attention_evidence_mass,gated,5,0.06662793488031549,minimum
-0.06529514491558075,-0.11956652253866196,1,-0.09100423008203506,-0.08406446912068857,candidate_cosine,gated,5,0.03453414827900145,minimum
0.32338398694992065,0.28349700570106506,1,0.30235999822616577,0.30288159918217433,candidate_dominance,gated,5,0.02547812442531975,minimum
0.9759990572929382,0.9636185169219971,1,0.9698702096939087,0.9689962232814116,candidate_novelty,gated,5,0.007660450181905178,minimum
5.272429466247559,4.428164005279541,1,4.8035712242126465,4.77869836798994,candidate_update_norm,gated,5,0.551302072623672,minimum
5.122331142425537,4.331967830657959,1,4.6757941246032715,4.626835092684118,effective_displacement,gated,5,0.5290848088226998,minimum
5.1870903968811035,4.340242862701416,1,4.6757941246032715,4.62683510547731,effective_update_norm,gated,5,0.5290848153681422,minimum
0.5162643194198608,0.41447266936302185,1,0.4604100286960602,0.457003686077151,relative_update_norm,gated,5,0.06657304144764631,minimum
0.9168756604194641,0.8807914853096008,1,0.9010868072509766,0.9064013805740323,representation_direction_cosine,gated,5,0.02335557927741109,minimum
10.969098091125488,10.5787353515625,1,10.77391529083252,10.681264753465529,residual_norm,gated,5,0.2523563337919622,minimum
2.565809726715088,2.103364944458008,2,2.2917230129241943,2.2221292413874156,attention_entropy,gated,5,0.30196760370221215,minimum
0.3865239918231964,0.24830815196037292,2,0.31792473793029785,0.31082600024415225,attention_evidence_mass,gated,5,0.08791847473346787,minimum
0.11371507495641708,0.017268743366003036,2,0.06952834129333496,0.09625019277259707,candidate_cosine,gated,5,0.0605910096112046,minimum
0.33561965823173523,0.3001333773136139,2,0.3215905725955963,0.3301085202787329,candidate_dominance,gated,5,0.024143246861980605,minimum
0.9787631034851074,0.9677731394767761,2,0.9726030230522156,0.9703541828956439,candidate_novelty,gated,5,0.006912711540271276,minimum
6.153489112854004,5.090664386749268,2,5.708590507507324,5.873659844772058,candidate_update_norm,gated,5,0.6773031967917202,minimum
6.061056613922119,4.776045322418213,2,5.534592151641846,5.752663124541533,effective_displacement,gated,5,0.8432998182182191,minimum
6.0766682624816895,4.760609149932861,2,5.534592151641846,5.752663138824674,effective_update_norm,gated,5,0.8432998155154476,minimum
