layer_i,layer_j,matrix,model_variant,run_id,seed,source_experiment,task_family,token_scope,value
0,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.33969593048095703
1,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.23968406021595
1,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0
1,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.26247790455818176
1,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.2318681925535202
2,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.17769624292850494
2,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.26247790455818176
2,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0
2,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.293245404958725
3,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.33969593048095703
3,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.2318681925535202
3,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.293245404958725
3,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0
0,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.0
0,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.2093544900417328
0,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.22151339054107666
0,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.1746579110622406
1,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.2093544900417328
1,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.0
1,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.1939273625612259
1,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.2043468952178955
2,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.22151339054107666
2,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.1939273625612259
2,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.0
2,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.19060967862606049
3,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.1746579110622406
3,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.2043468952178955
3,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.19060967862606049
3,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.0
0,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0
0,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.9430990815162659
0,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.8652899861335754
0,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.6025676727294922
1,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.9430990219116211
1,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0
1,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.9458799958229065
1,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.6830947995185852
2,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.8652902245521545
2,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.9458799362182617
2,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0
2,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.7400535941123962
3,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.6025677919387817
3,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.68309485912323
3,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.7400535941123962
3,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0
0,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0
0,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.27337807416915894
0,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.14516523480415344
0,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.16408489644527435
1,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.27337807416915894
1,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0
1,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.1827770322561264
1,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.32384243607521057
2,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.14516526460647583
2,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.1827770322561264
2,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0
2,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.28541648387908936
3,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.16408489644527435
3,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.32384249567985535
3,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.2854163944721222
3,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0
0,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0000005960464478
0,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.9231030941009521
0,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.8208184242248535
0,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.5509687662124634
1,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.9231030941009521
1,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.9999999403953552
1,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.9190336465835571
1,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.6605129241943359
2,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.8208184242248535
2,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.9190336465835571
2,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.9999997019767761
2,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.7208505868911743
3,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.5509687662124634
3,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.6605129241943359
3,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.7208505868911743
3,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0000001192092896
0,0,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.000000238418579
0,1,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.22106237709522247
0,2,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.0645497590303421
0,3,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.043771643191576004
1,0,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.22106237709522247
1,1,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0
1,2,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.13213381171226501
1,3,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.1471225917339325
2,0,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.0645497590303421
2,1,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.13213381171226501
2,2,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.000000238418579
2,3,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.3450067937374115
3,0,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.043771643191576004
3,1,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.1471225917339325
3,2,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,0.3450067937374115
3,3,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-11,11,E5,sum_mod_10,final_nonpadding,1.0000001192092896
0,0,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
0,1,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.8038283586502075
0,2,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.6344453692436218
0,3,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.39852744340896606
1,0,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.8038283586502075
1,1,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
1,2,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.7911656498908997
1,3,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.5209487676620483
2,0,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.6344453692436218
2,1,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.7911656498908997
2,2,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
2,3,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.7340943217277527
3,0,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.39852744340896606
3,1,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.5209487676620483
3,2,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.7340943217277527
3,3,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
0,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
0,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,-0.028738077729940414
0,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.04504450038075447
0,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.10090822726488113
1,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,-0.028738077729940414
1,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
1,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.17519643902778625
1,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.026212947443127632
2,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.04504450038075447
2,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.17519643902778625
2,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
2,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.3387143313884735
3,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.10090822726488113
3,1,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.026212947443127632
3,2,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.3387143313884735
3,3,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
0,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.0
0,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.28712931275367737
0,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.24633237719535828
0,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.2501383423805237
1,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.28712931275367737
1,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.0
1,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.20830820500850677
1,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.27294352650642395
2,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.24633237719535828
2,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.20830820500850677
2,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.0
2,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.16739247739315033
3,0,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.2501383423805237
3,1,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.27294352650642395
3,2,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.16739247739315033
3,3,update_cancellation,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.0
0,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
0,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.7788465023040771
0,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.783353328704834
0,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.1798502802848816
1,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.7788467407226562
1,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
1,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.8729385137557983
1,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.20880334079265594
2,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.7833531498908997
2,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.8729384541511536
2,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
2,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.325988233089447
3,0,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.17985033988952637
3,1,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.20880331099033356
3,2,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.3259882926940918
3,3,residual_state_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
0,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
0,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.7299603819847107
0,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.04778207838535309
0,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.08666081726551056
1,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.7299606204032898
1,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
1,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.11345833539962769
1,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.18352343142032623
2,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.04778207838535309
2,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.11345832794904709
2,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
2,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.5697845816612244
3,0,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.08666080981492996
3,1,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.18352343142032623
3,2,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.5697845220565796
3,3,update_cka,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
0,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.9999995231628418
0,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.7529659867286682
0,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.6089168787002563
0,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.1281575858592987
1,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.7529659867286682
1,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0000001192092896
1,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.7939298152923584
1,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.17330799996852875
2,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.6089168787002563
2,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.7939298152923584
2,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.9999997615814209
2,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.32893189787864685
3,0,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.1281575858592987
3,1,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.17330799996852875
3,2,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.32893189787864685
3,3,residual_state_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.9999998211860657
0,0,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0000003576278687
0,1,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.47310870885849
0,2,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.03457294777035713
0,3,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.08459813892841339
1,0,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.47310870885849
1,1,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.0
1,2,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.11091284453868866
1,3,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.09300968796014786
2,0,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.03457294777035713
2,1,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.11091284453868866
2,2,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,1.000000238418579
2,3,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.6260339617729187
3,0,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.08459813892841339
3,1,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.09300968796014786
3,2,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.6260339617729187
3,3,update_rsa,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,maximum,final_nonpadding,0.9999998807907104
0,0,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
0,1,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.8305009007453918
0,2,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.5817047953605652
0,3,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.41092649102211
1,0,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.8305009007453918
1,1,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
1,2,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.8536093235015869
1,3,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.6580040454864502
2,0,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.5817047953605652
2,1,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.8536093235015869
2,2,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
2,3,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.7942038774490356
3,0,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.41092649102211
3,1,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.6580040454864502
3,2,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,0.7942038774490356
3,3,residual_state_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
0,0,update_cosine,goal_gated,cycleA-e5-goal_gated-seed-22,22,E5,minimum,final_nonpadding,1.0
