layer,replicated_block,replicated_ff,replicated_sa,seed_n,task_pair,utility_block_difference_ci95_high,utility_block_difference_ci95_low,utility_block_difference_mean,utility_ff_difference_ci95_high,utility_ff_difference_ci95_low,utility_ff_difference_mean,utility_sa_difference_ci95_high,utility_sa_difference_ci95_low,utility_sa_difference_mean
2,False,False,False,5,minimum__last,0.63416588306427,-0.0986192524433136,0.20328009128570557,0.03437529876828194,0.0010507747065275908,0.017588894814252853,0.5757651329040527,-0.08495211601257324,0.18198037147521973
3,False,False,False,5,minimum__last,0.5536687970161438,-0.36045360565185547,0.0723087340593338,0.015107184648513794,-0.03557559847831726,-0.009056365117430687,0.603829026222229,-0.3700321614742279,0.09042435139417648
4,True,False,True,5,minimum__last,0.17819668352603912,0.039307259023189545,0.10444992780685425,0.0185238067060709,0.00014895368076395243,0.009563298895955086,0.16065004467964172,0.043927744030952454,0.09348297864198685
5,False,False,False,5,minimum__last,0.10128393024206161,-0.016000937670469284,0.04549834877252579,0.05289708822965622,-0.017394747585058212,0.009788968600332737,0.09633024036884308,-0.026162918657064438,0.0321509912610054
6,False,False,False,5,minimum__last,0.0983479768037796,-0.023249251767992973,0.029841428622603416,0.005317072384059429,-0.013544080778956413,-0.006383229978382587,0.1124332919716835,-0.012781128287315369,0.0397222638130188
7,False,False,False,5,minimum__last,0.01712041161954403,-0.015769071877002716,0.0012855660170316696,0.01850232481956482,-0.0007976496708579361,0.00885233748704195,0.006131912115961313,-0.020282898098230362,-0.00387898413464427
8,False,False,False,5,minimum__last,-0.002999346936121583,-0.029313137754797935,-0.0167970173060894,-0.00645062979310751,-0.0158198494464159,-0.011312900111079216,0.005287553183734417,-0.021229730919003487,-0.007971088401973248
9,False,False,False,5,minimum__last,0.016005821526050568,-0.011033316142857075,0.002767728641629219,-0.0012178245233371854,-0.014803946018218994,-0.008010884746909142,0.021902859210968018,0.0007623187848366797,0.01130189560353756
10,False,False,False,5,minimum__last,0.008280099369585514,-0.01179198082536459,-0.001485219574533403,0.010077517479658127,-0.015479622408747673,-0.003709497395902872,0.01127159409224987,-0.00403881911188364,0.002520401729270816
11,False,False,False,5,minimum__last,0.025126755237579346,-0.016919024288654327,0.0016793817048892379,0.012113315053284168,-0.008452748879790306,0.0012251524021849036,0.01450098305940628,-0.014106599614024162,0.0004767659993376583
12,False,False,False,5,minimum__last,0.018133414909243584,-0.010283012874424458,0.002679790137335658,0.011749720200896263,-0.002971010748296976,0.0035496533382683992,0.005874841473996639,-0.010556778870522976,-0.0017589719500392675
13,False,False,False,5,minimum__last,0.010876977816224098,-0.0047759064473211765,0.002799967536702752,0.004853404127061367,-0.0029031229205429554,0.0009751403704285622,0.008969615213572979,-0.0036100423894822598,0.002139208372682333
14,False,False,False,5,minimum__last,0.007020346820354462,-0.0068044415675103664,1.0691769602999557e-05,0.008842609822750092,-0.006549281068146229,0.0011466644937172532,0.00024358378141187131,-0.0029494985938072205,-0.0013529573334380984
15,False,False,False,5,minimum__last,0.004989410284906626,-0.005784943234175444,-9.478405263507739e-05,0.003596107941120863,-0.005487872287631035,-0.0009238191996701062,0.002844058908522129,-0.0009565963409841061,0.0009113225387409329
0,False,False,False,5,minimum__middle,0.07191703468561172,-0.5825130343437195,-0.17050325870513916,0.07226531952619553,0.003123488510027528,0.03286318480968475,0.052700936794281006,-0.4173819422721863,-0.11962505429983139
1,False,False,False,5,minimum__middle,0.5411094427108765,-0.24306555092334747,0.1995668113231659,0.038513727486133575,-0.010900920256972313,0.007021394558250904,0.5797417163848877,-0.035063691437244415,0.29342469573020935
2,False,False,False,5,minimum__middle,0.6490077972412109,-0.3480256199836731,0.09409483522176743,0.03484544903039932,0.004080058541148901,0.01946275308728218,0.5826564431190491,-0.27273985743522644,0.12308625876903534
3,False,False,False,5,minimum__middle,0.4143809676170349,-0.9047132730484009,-0.17157991230487823,0.014136363752186298,-0.033573418855667114,-0.008828802034258842,0.48625272512435913,-0.8164746165275574,-0.09548809379339218
4,True,False,True,5,minimum__middle,0.20765022933483124,0.039710208773612976,0.1231594905257225,0.01746920868754387,-0.00011106170859420672,0.00941195897758007,0.1922578513622284,0.04442229121923447,0.11834007501602173
5,False,False,False,5,minimum__middle,0.10742555558681488,-0.018004363402724266,0.0488845519721508,0.05258076637983322,-0.016159098595380783,0.01077619194984436,0.09620235860347748,-0.027768844738602638,0.034216754138469696
6,False,False,False,5,minimum__middle,0.10022725909948349,-0.023172136396169662,0.03044002875685692,0.004766165278851986,-0.014311274513602257,-0.007083440665155649,0.11139920353889465,-0.010717859491705894,0.04062918573617935
7,False,False,False,5,minimum__middle,0.019037365913391113,-0.01414591632783413,0.0023747540544718504,0.01874920353293419,-0.00036032055504620075,0.009194441139698029,0.005880656652152538,-0.01953623816370964,-0.003255516989156604
8,False,False,False,5,minimum__middle,-0.0039231739938259125,-0.027403807267546654,-0.016617603600025177,-0.005705199204385281,-0.014218008145689964,-0.010151165537536144,0.002682680729776621,-0.021322038024663925,-0.008912073448300362
9,False,False,False,5,minimum__middle,0.016872961074113846,-0.011279107071459293,0.0023385733366012573,-0.0006565785151906312,-0.014508208259940147,-0.007832823321223259,0.021331485360860825,-0.0006717059877701104,0.010329155251383781
10,False,False,False,5,minimum__middle,0.009244319051504135,-0.01152096875011921,-0.0007933771121315658,0.01003974862396717,-0.014990837313234806,-0.0032679655123502016,0.011802060529589653,-0.0038684806786477566,0.0029020116198807955
11,False,False,False,5,minimum__middle,0.025706592947244644,-0.0166965089738369,0.0017202667659148574,0.012247887440025806,-0.007639454212039709,0.0018171072006225586,0.014681532979011536,-0.014489707536995411,6.60188525216654e-05
12,False,False,False,5,minimum__middle,0.017359385266900063,-0.010615911334753036,0.002319063525646925,0.011745363473892212,-0.002851982368156314,0.0037480765022337437,0.005321426782757044,-0.011037245392799377,-0.0022579506039619446
13,False,False,False,5,minimum__middle,0.01163499802350998,-0.0037430976517498493,0.003503248794004321,0.004542526789009571,-0.002039517043158412,0.001260995282791555,0.010171120055019855,-0.0034913946874439716,0.0025674281641840935
14,False,False,False,5,minimum__middle,0.007867440581321716,-0.006137654650956392,0.0008648933726362884,0.009104011580348015,-0.005869850050657988,0.00161708053201437,0.0009094236302189529,-0.0027046031318604946,-0.0009375160443596542
15,False,False,False,5,minimum__middle,0.005803471431136131,-0.004915342666208744,0.0002967534528579563,0.003970010671764612,-0.005191733129322529,-0.0006108612869866192,0.0030789212323725224,-0.0010588191216811538,0.001010051229968667
